File Name,Corresponding Data Point,Maximum Subtraction
"[A8-02-4um-05,SET-RESET,17,8_7_2024 2_15_17 PM].csv",0.95,0.00034606000000000003
"[A8-02-4um-05,SET-RESET,17,8_7_2024 2_15_23 PM].csv",0.875,0.00036322
"[A8-02-4um-05,SET-RESET,17,8_7_2024 2_15_30 PM].csv",0.725,0.00046861599999999993
"[A8-02-4um-05,SET-RESET,17,8_7_2024 2_15_36 PM].csv",0.95,0.00035242
"[A8-02-4um-05,SET-RESET,17,8_7_2024 2_15_42 PM].csv",0.825,0.000392386
"[A8-02-4um-05,SET-RESET,17,8_7_2024 2_15_48 PM].csv",0.925,0.00036273999999999996
"[A8-02-4um-05,SET-RESET,17,8_7_2024 2_15_55 PM].csv",0.85,0.00037752
"[A8-02-4um-05,SET-RESET,17,8_7_2024 2_16_01 PM].csv",0.975,0.00035432
"[A8-02-4um-05,SET-RESET,17,8_7_2024 2_16_08 PM].csv",0.8,0.000477078
"[A8-02-4um-05,SET-RESET,17,8_7_2024 2_16_13 PM].csv",0.9,0.000485992
"[A8-02-4um-05,SET-RESET,17,8_7_2024 2_16_19 PM].csv",0.95,0.000489113
"[A8-02-4um-05,SET-RESET,17,8_7_2024 2_16_26 PM].csv",1.025,0.00035132
"[A8-02-4um-05,SET-RESET,17,8_7_2024 2_16_32 PM].csv",0.925,0.00037054
"[A8-02-4um-05,SET-RESET,17,8_7_2024 2_16_38 PM].csv",0.95,0.00035736
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_17_43 PM].csv",1.425,0.00021507999999999998
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_17_50 PM].csv",0.725,0.000246474
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_17_56 PM].csv",0.85,0.000130152
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_18_02 PM].csv",0.95,0.00045599199999999995
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_18_09 PM].csv",0.975,0.000450628
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_18_15 PM].csv",0.925,0.000483162
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_18_21 PM].csv",1.375,0.00013132000000000004
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_18_27 PM].csv",0.95,0.000450858
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_18_34 PM].csv",0.9,0.00047467799999999997
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_18_40 PM].csv",1.2,0.0002832
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_18_47 PM].csv",0.85,0.000432626
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_18_53 PM].csv",1.225,0.00029591999999999997
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_18_59 PM].csv",1.0,0.00036788
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_19_05 PM].csv",1.175,0.00033058
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_19_12 PM].csv",1.125,0.00023040000000000002
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_19_18 PM].csv",1.075,0.00026378
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_19_24 PM].csv",0.925,0.00017809800000000001
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_19_30 PM].csv",0.85,0.000478166
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_19_36 PM].csv",0.75,0.000477032
"[A8-02-4um-06,SET-RESET,18,8_7_2024 2_19_42 PM].csv",0.85,0.00048464
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_20_55 PM].csv",0.7,0.00019427000000000002
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_21_01 PM].csv",0.7,0.00027004
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_21_07 PM].csv",0.65,0.000323652
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_21_14 PM].csv",0.775,0.00014134
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_21_19 PM].csv",0.65,0.00015142999999999998
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_21_26 PM].csv",0.8,0.00027833999999999997
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_21_32 PM].csv",0.725,0.0002089
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_21_39 PM].csv",0.725,0.00011876000000000001
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_21_45 PM].csv",0.725,0.00011836
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_21_51 PM].csv",0.575,0.000153804
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_21_57 PM].csv",0.75,0.00021051999999999998
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_22_04 PM].csv",0.775,0.0002134
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_22_11 PM].csv",0.85,0.00012935999999999997
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_22_16 PM].csv",0.75,0.00020625399999999998
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_22_23 PM].csv",0.825,0.00018482000000000004
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_22_29 PM].csv",0.7,0.00028284
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_22_36 PM].csv",0.675,0.00024441999999999997
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_22_42 PM].csv",0.675,0.00017306000000000003
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_22_48 PM].csv",0.875,0.00016871999999999997
"[A8-02-4um-07,SET-RESET,19,8_7_2024 2_22_55 PM].csv",0.8,0.00028668
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_23_56 PM].csv",1.125,9.846000000000003e-05
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_24_04 PM].csv",0.7,0.00010814599999999999
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_24_10 PM].csv",1.025,9.81e-05
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_24_16 PM].csv",0.7,0.00017463199999999998
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_24_22 PM].csv",0.725,0.000135418
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_24_29 PM].csv",0.85,0.00012834199999999999
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_24_35 PM].csv",0.7,0.00010776199999999999
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_24_42 PM].csv",0.75,0.000182262
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_24_48 PM].csv",1.025,0.00012702000000000001
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_24_54 PM].csv",1.0,0.00025482
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_25_00 PM].csv",0.975,0.00034674
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_25_06 PM].csv",1.0,0.00020642000000000002
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_25_13 PM].csv",0.95,0.0002882
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_25_19 PM].csv",1.025,0.00031076
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_25_25 PM].csv",1.025,0.00027687999999999996
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_25_31 PM].csv",0.95,0.00043476999999999996
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_25_37 PM].csv",0.925,0.0002206
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_25_43 PM].csv",1.025,0.00033772
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_25_50 PM].csv",0.925,0.000107418
"[A8-02-4um-08,SET-RESET,20,8_7_2024 2_25_56 PM].csv",0.85,0.000378678
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_27_12 PM].csv",2.275,0.00040844000000000004
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_27_18 PM].csv",0.975,0.00031818
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_27_25 PM].csv",1.025,0.000401228
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_27_31 PM].csv",0.75,0.000485004
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_27_38 PM].csv",0.975,0.000398548
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_27_44 PM].csv",0.9,0.00039377
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_27_50 PM].csv",1.0,0.00041036999999999996
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_27_56 PM].csv",1.0,0.000261082
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_28_02 PM].csv",0.9,0.0004936214
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_28_08 PM].csv",1.075,0.00042912599999999994
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_28_15 PM].csv",0.675,0.0004907291
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_28_21 PM].csv",1.1,0.00034940000000000004
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_28_27 PM].csv",1.05,0.0004932869
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_28_34 PM].csv",1.025,0.00031959999999999996
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_28_40 PM].csv",0.825,0.0004945625
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_28_46 PM].csv",0.975,0.00037905999999999997
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_28_52 PM].csv",1.05,0.00027056000000000004
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_28_58 PM].csv",1.1,0.00015801999999999998
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_29_05 PM].csv",1.025,0.00033022
"[A8-02-4um-09,SET-RESET,21,8_7_2024 2_29_11 PM].csv",0.975,0.00043793799999999997
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_30_34 PM].csv",0.125,7.528e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_30_40 PM].csv",0.125,7.247999999999998e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_30_46 PM].csv",0.125,7.529999999999999e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_30_52 PM].csv",0.125,7.566000000000002e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_30_58 PM].csv",0.125,7.6e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_31_04 PM].csv",0.125,7.602e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_31_11 PM].csv",0.125,7.625999999999998e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_31_17 PM].csv",0.125,7.643999999999999e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_31_23 PM].csv",0.125,7.628000000000002e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_31_29 PM].csv",0.125,7.625999999999998e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_31_36 PM].csv",0.125,7.658000000000003e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_31_42 PM].csv",0.125,7.645999999999998e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_31_48 PM].csv",0.125,7.672000000000001e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_31_55 PM].csv",0.125,7.712000000000002e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_32_01 PM].csv",0.125,7.696e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_32_07 PM].csv",0.125,7.697999999999998e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_32_14 PM].csv",0.125,7.721999999999997e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_32_20 PM].csv",0.125,7.732000000000003e-05
"[A8-02-4um-10,SET-RESET,22,8_7_2024 2_32_26 PM].csv",0.125,7.704000000000001e-05
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_33_24 PM].csv",1.0,0.0001401
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_33_30 PM].csv",1.025,0.00013328
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_33_36 PM].csv",0.925,0.00015849999999999995
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_33_42 PM].csv",0.825,0.00012556200000000002
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_33_48 PM].csv",0.85,0.00016103599999999998
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_33_54 PM].csv",0.775,0.000176332
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_34_00 PM].csv",0.725,7.9342e-05
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_34_06 PM].csv",0.925,0.0001248
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_34_12 PM].csv",0.8,0.00013826
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_34_18 PM].csv",0.875,0.00010575999999999999
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_34_25 PM].csv",0.775,0.00010213
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_34_31 PM].csv",0.75,7.5826e-05
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_34_36 PM].csv",0.9,0.00010529999999999996
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_34_43 PM].csv",0.8,0.00016743999999999998
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_34_49 PM].csv",0.825,6.496e-05
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_34_55 PM].csv",0.75,0.00013866199999999998
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_35_02 PM].csv",0.675,0.000105906
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_35_09 PM].csv",0.875,0.00016140000000000002
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_35_15 PM].csv",0.85,9.884e-05
"[A8-02-4um-11,SET-RESET,23,8_7_2024 2_35_21 PM].csv",0.925,9.183999999999999e-05
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_36_42 PM].csv",0.525,7.466000000000002e-05
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_36_48 PM].csv",0.575,9.217999999999997e-05
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_36_54 PM].csv",0.55,6.0400000000000004e-05
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_37_00 PM].csv",0.65,0.00011946
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_37_07 PM].csv",0.7,6.942e-05
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_37_13 PM].csv",0.65,6.903999999999998e-05
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_37_19 PM].csv",0.625,0.00013855999999999997
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_37_26 PM].csv",0.675,0.00012357999999999998
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_37_32 PM].csv",0.65,9.344000000000003e-05
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_37_38 PM].csv",0.575,0.00011853999999999999
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_37_44 PM].csv",0.6,9.382000000000005e-05
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_37_50 PM].csv",0.7,7.699999999999997e-05
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_37_57 PM].csv",0.625,0.00024474
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_38_03 PM].csv",0.65,0.00027374
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_38_09 PM].csv",0.675,8.406e-05
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_38_15 PM].csv",0.65,0.00010878
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_38_21 PM].csv",0.575,0.00012588000000000003
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_38_27 PM].csv",0.625,0.00017738000000000004
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_38_34 PM].csv",0.575,0.00017371
"[A8-02-4um-12,SET-RESET,24,8_7_2024 2_38_41 PM].csv",0.55,0.00010312000000000003
"[C3-02-4um-01,SET-RESET,25,8_7_2024 2_40_27 PM].csv",0.075,0.00010018
"[C3-02-4um-01,SET-RESET,25,8_7_2024 2_40_33 PM].csv",0.1,0.00010028000000000001
"[C3-02-4um-01,SET-RESET,25,8_7_2024 2_40_39 PM].csv",0.05,0.00010020000000000001
"[C3-02-4um-01,SET-RESET,25,8_7_2024 2_40_45 PM].csv",0.075,0.00010017999999999998
"[C3-02-4um-01,SET-RESET,25,8_7_2024 2_40_51 PM].csv",0.05,0.00010028
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_41_37 PM].csv",0.975,0.00012945999999999997
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_41_43 PM].csv",0.925,8.917999999999996e-05
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_41_49 PM].csv",0.85,0.00014396
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_41_55 PM].csv",0.85,0.00016664
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_42_02 PM].csv",0.725,0.000125512
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_42_08 PM].csv",0.775,0.00013803
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_42_14 PM].csv",0.85,0.00018277999999999998
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_42_20 PM].csv",0.975,0.00014884000000000002
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_42_26 PM].csv",0.925,0.00010640000000000001
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_42_32 PM].csv",1.0,0.00015467999999999998
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_42_38 PM].csv",0.95,0.00011576000000000002
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_42_44 PM].csv",0.975,8.997999999999998e-05
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_42_50 PM].csv",0.85,7.643999999999999e-05
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_42_56 PM].csv",0.975,0.00020246
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_43_02 PM].csv",0.925,0.00011915999999999999
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_43_08 PM].csv",0.75,6.7986e-05
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_43_15 PM].csv",0.825,8.3636e-05
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_43_21 PM].csv",0.85,0.000112478
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_43_28 PM].csv",0.85,7.376e-05
"[C3-02-4um-02,SET-RESET,26,8_7_2024 2_43_35 PM].csv",0.975,0.00011909999999999997
"[C3-02-4um-03,SET-RESET,27,8_7_2024 2_44_28 PM].csv",0.625,0.00020711999999999998
"[C3-02-4um-03,SET-RESET,27,8_7_2024 2_44_35 PM].csv",0.675,0.00012688
"[C3-02-4um-03,SET-RESET,27,8_7_2024 2_44_41 PM].csv",0.6,0.00026178
