File Name,Corresponding Data Point,Maximum Subtraction
"[A8-04-4um-09,SET-RESET,9,8_30_2024 2_44_07 PM].csv",1.0,0.00028056
"[A8-04-4um-09,SET-RESET,9,8_30_2024 2_44_13 PM].csv",1.125,0.00018364
"[A8-04-4um-09,SET-RESET,9,8_30_2024 2_44_20 PM].csv",1.1,0.00029246000000000003
"[A8-04-4um-09,SET-RESET,9,8_30_2024 2_44_27 PM].csv",1.075,0.00015823999999999998
"[A8-04-4um-09,SET-RESET,9,8_30_2024 2_44_33 PM].csv",1.125,0.00011430000000000001
"[A8-04-4um-09,SET-RESET,9,8_30_2024 2_44_39 PM].csv",0.95,0.00020196
"[A8-04-4um-09,SET-RESET,9,8_30_2024 2_44_46 PM].csv",1.125,0.00023694
"[A8-04-4um-09,SET-RESET,9,8_30_2024 2_44_52 PM].csv",0.975,0.000288
"[A8-04-4um-09,SET-RESET,9,8_30_2024 2_44_58 PM].csv",0.9,0.00029005999999999997
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_46_31 PM].csv",1.525,0.000472348
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_46_38 PM].csv",0.75,0.00047786599999999997
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_46_44 PM].csv",0.7,0.000477204
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_46_51 PM].csv",0.825,0.000482628
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_46_58 PM].csv",0.875,0.000481936
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_47_04 PM].csv",0.975,0.000484178
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_47_11 PM].csv",0.775,0.000492002
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_47_17 PM].csv",0.775,0.000477752
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_47_24 PM].csv",1.0,0.00048347
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_47_30 PM].csv",1.1,0.00048444
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_47_36 PM].csv",1.15,0.000480234
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_47_43 PM].csv",1.05,0.00048429800000000003
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_47_50 PM].csv",1.15,0.000484834
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_47_56 PM].csv",0.95,0.0004903654
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_48_02 PM].csv",1.2,0.000483038
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_48_10 PM].csv",0.875,0.0004908098
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_48_16 PM].csv",1.15,0.000483728
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_48_22 PM].csv",0.925,0.0004886723
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_48_28 PM].csv",0.8,0.0004925462
"[A8-04-4um-10,SET-RESET,10,8_30_2024 2_48_35 PM].csv",1.225,0.000477824
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_49_53 PM].csv",0.075,9.236000000000002e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_49_59 PM].csv",0.075,9.250000000000003e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_50_06 PM].csv",0.075,9.236000000000002e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_50_13 PM].csv",0.075,9.250000000000003e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_50_19 PM].csv",0.075,9.250000000000003e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_50_25 PM].csv",0.075,9.245999999999999e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_50_31 PM].csv",0.075,9.23e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_50_37 PM].csv",0.075,9.242000000000001e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_50_44 PM].csv",0.075,9.243999999999998e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_50_50 PM].csv",0.075,9.238e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_50_56 PM].csv",0.075,9.226000000000001e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_51_02 PM].csv",0.075,9.222000000000001e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_51_08 PM].csv",0.075,9.234e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_51_14 PM].csv",0.075,9.224e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_51_20 PM].csv",0.075,9.242000000000001e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_51_27 PM].csv",0.075,9.232000000000001e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_51_33 PM].csv",0.075,9.242000000000001e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_51_39 PM].csv",0.075,9.240000000000002e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_51_44 PM].csv",0.075,9.244e-05
"[A8-04-4um-11,SET-RESET,11,8_30_2024 2_51_51 PM].csv",0.075,9.238e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_54_46 PM].csv",0.075,6.0439999999999984e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_54_53 PM].csv",0.15,6.0400000000000004e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_55_00 PM].csv",0.075,6.028e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_55_06 PM].csv",0.15,6.033999999999998e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_55_12 PM].csv",0.075,6.044e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_55_18 PM].csv",0.075,6.038e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_55_24 PM].csv",0.075,6.03e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_55_30 PM].csv",0.075,6.041999999999998e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_55_36 PM].csv",0.075,6.0400000000000004e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_55_43 PM].csv",0.15,6.024000000000003e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_55_50 PM].csv",0.15,6.035999999999997e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_55_56 PM].csv",0.15,6.0139999999999976e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_56_02 PM].csv",0.075,6.0300000000000016e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_56_08 PM].csv",0.15,6.014000000000003e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_56_14 PM].csv",0.075,6.0120000000000014e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_56_21 PM].csv",0.15,6.018000000000001e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_56_27 PM].csv",0.075,6.010000000000001e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_56_33 PM].csv",0.075,6.0199999999999986e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_56_40 PM].csv",0.15,6.01e-05
"[A8-04-4um-12,SET-RESET,12,8_30_2024 2_56_46 PM].csv",0.15,6.011999999999999e-05
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_31_10 PM].csv",0.9,0.0002257038
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_31_17 PM].csv",0.7,0.000173246
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_31_23 PM].csv",0.725,8.516e-05
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_31_30 PM].csv",0.725,0.00018312
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_31_37 PM].csv",0.775,6.37e-05
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_31_43 PM].csv",0.925,9.532000000000003e-05
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_31_50 PM].csv",0.8,0.00026576
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_31_56 PM].csv",0.825,0.00022676800000000002
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_32_02 PM].csv",0.75,0.00020121
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_32_09 PM].csv",0.775,0.000170926
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_32_15 PM].csv",0.725,0.00012076
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_32_21 PM].csv",0.775,0.000160424
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_32_27 PM].csv",0.9,0.00023856799999999998
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_32_33 PM].csv",0.95,0.00016858000000000002
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_32_39 PM].csv",0.925,0.00014646
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_32_45 PM].csv",0.95,0.00015136
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_32_52 PM].csv",0.85,0.000477054
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_32_58 PM].csv",1.0,0.00020792
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_33_05 PM].csv",1.075,0.0001388
"[B6-01-4um-01,SET-RESET,24,8_30_2024 4_33_11 PM].csv",0.95,0.0001668
"[B6-01-4um-02,SET-RESET,25,8_30_2024 4_34_25 PM].csv",0.075,0.00010284000000000001
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_35_30 PM].csv",0.95,0.000261012
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_35_36 PM].csv",0.625,0.000484652
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_35_43 PM].csv",0.85,0.0003247
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_35_49 PM].csv",0.775,0.000477222
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_35_55 PM].csv",0.725,0.00048447
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_36_02 PM].csv",0.7,0.0004901602
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_36_08 PM].csv",0.775,0.000489305
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_36_15 PM].csv",0.825,0.00048674
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_36_21 PM].csv",0.8,0.000486484
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_36_27 PM].csv",0.85,0.000482242
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_36_34 PM].csv",0.875,0.000479356
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_36_40 PM].csv",0.775,0.000487454
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_36_47 PM].csv",0.825,0.000475978
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_36_53 PM].csv",0.8,0.000481384
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_37_00 PM].csv",0.825,0.00048632600000000003
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_37_06 PM].csv",0.85,0.000484188
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_37_12 PM].csv",0.8,0.00037913599999999997
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_37_19 PM].csv",0.775,0.0002203
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_37_26 PM].csv",0.775,0.00015751999999999997
"[B6-01-4um-03,SET-RESET,26,8_30_2024 4_37_33 PM].csv",0.775,0.00019021
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_38_46 PM].csv",1.0,0.00023392200000000001
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_38_53 PM].csv",0.725,0.00021148979999999998
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_38_59 PM].csv",0.875,0.00014468
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_39_05 PM].csv",1.075,0.00015280000000000003
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_39_11 PM].csv",0.95,0.00015358600000000002
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_39_17 PM].csv",0.8,0.00014606399999999998
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_39_24 PM].csv",0.75,0.000102662
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_39_30 PM].csv",0.875,0.00011400399999999999
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_39_36 PM].csv",0.925,0.000132494
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_39_42 PM].csv",0.975,0.00011319999999999999
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_39_49 PM].csv",0.875,0.000127922
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_39_55 PM].csv",0.85,0.000154536
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_40_01 PM].csv",1.05,0.00022170000000000002
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_40_07 PM].csv",0.85,0.000363532
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_40_15 PM].csv",1.15,0.00027215999999999997
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_40_22 PM].csv",1.125,0.00023974
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_40_28 PM].csv",1.125,0.00021776000000000003
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_40_34 PM].csv",1.05,0.00023174
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_40_40 PM].csv",1.45,0.00017487999999999998
"[B6-01-4um-04,SET-RESET,27,8_30_2024 4_40_47 PM].csv",1.05,0.00019444399999999997
"[B6-01-4um-05,SET-RESET,28,8_30_2024 4_42_27 PM].csv",1.0,0.000463646
"[B6-01-4um-05,SET-RESET,28,8_30_2024 4_42_33 PM].csv",0.75,0.00031957999999999997
"[B6-01-4um-05,SET-RESET,28,8_30_2024 4_42_40 PM].csv",0.75,0.0001898
"[B6-01-4um-05,SET-RESET,28,8_30_2024 4_42_47 PM].csv",0.775,0.000291002
"[B6-01-4um-05,SET-RESET,28,8_30_2024 4_42_53 PM].csv",0.75,0.000246702
"[B6-01-4um-05,SET-RESET,28,8_30_2024 4_42_59 PM].csv",0.775,0.000431674
